epoch,lr,train_loss,train_forecast,train_spike,val_loss,val_mae,val_rmse,val_smape,val_f1,val_precision,val_recall,val_auc,val_auprc,swa_active
12,0.00010000000000000005,0.5810004115104676,0.30375630855560304,0.5544881999492646,0.7995085517565409,0.7894907593727112,2.964390277862549,170.28610229492188,0.0,0.0,0.0,0.5597769417670637,0.0561081093084812,False
13,0.00010000000000000005,0.5710303485393524,0.29632757902145385,0.5494055390357971,0.7843397458394369,0.7711882591247559,2.9412312507629395,170.14622497558594,0.0,0.0,0.0,0.5580878760455611,0.05399283163982139,False
14,0.00010000000000000005,0.5645708739757538,0.29059359431266785,0.5479545354843139,0.7706559399763743,0.754163384437561,2.920300006866455,170.00350952148438,0.0,0.0,0.0,0.5550570413759838,0.05288792673652499,False
15,0.00010000000000000005,0.5572471618652344,0.28520211577415466,0.5440900921821594,0.7583514849344889,0.7383456230163574,2.9013733863830566,169.84207153320312,0.0,0.0,0.0,0.5544308376744593,0.052658128455648025,False
16,0.00010000000000000005,0.5502095878124237,0.2782865911722183,0.5438459813594818,0.7472694019476572,0.723533034324646,2.8849594593048096,169.69149780273438,0.0,0.0,0.0,0.5554978171520232,0.05254483628757343,False
17,0.00010000000000000005,0.5435963451862336,0.27358794063329694,0.5400168120861053,0.7372981210549673,0.7095732092857361,2.869029998779297,169.54661560058594,0.0,0.0,0.0,0.5533096176201291,0.05185464995970998,False
18,0.00010000000000000005,0.5372371673583984,0.26774033159017563,0.5389936685562133,0.7283287147680918,0.6965811848640442,2.8548851013183594,169.3824920654297,0.0,0.0,0.0,0.552600735182115,0.05135417909347055,False
19,0.00010000000000000005,0.5348725974559784,0.2658989131450653,0.5379473567008972,0.7204685807228088,0.6847632527351379,2.842899799346924,169.189697265625,0.0,0.0,0.0,0.5523555232786685,0.05260764009014165,False
20,0.00010000000000000005,0.5294185519218445,0.26113902032375336,0.5365590751171112,0.7134983936945597,0.6737797856330872,2.832303285598755,169.0708465576172,0.0,0.0,0.0,0.5524993035923821,0.05372093153957969,False
21,0.00010000000000000005,0.5272586226463318,0.2591661915183067,0.5361848592758178,0.7069908579190572,0.6631318926811218,2.8220629692077637,168.81036376953125,0.0,0.0,0.0,0.5509451292346361,0.05533743657164735,False
22,0.00010000000000000005,0.5215988099575043,0.2542577892541885,0.5346820592880249,0.7012706796328226,0.6536930203437805,2.813382387161255,168.7079620361328,0.0,0.0,0.0,0.5498812789339755,0.056968092738173534,False
23,0.00010000000000000005,0.5176202893257141,0.2511301442980766,0.5329802930355072,0.6959330836931864,0.6443908214569092,2.805194854736328,168.52378845214844,0.0,0.0,0.0,0.5513396905368864,0.058920981736859335,False
24,0.00010000000000000005,0.5171581447124481,0.25038194805383684,0.5335524022579193,0.6914116144180298,0.636256217956543,2.79864239692688,168.46237182617188,0.0,0.0,0.0,0.5566379306509975,0.061907470114002286,False
25,0.00010000000000000005,0.5135737448930741,0.2477153867483139,0.5317167282104492,0.6871081391970316,0.6283901929855347,2.792393922805786,168.11825561523438,0.0,0.0,0.0,0.5626274578885965,0.06683800744413242,False
26,0.00010000000000000005,0.5135247141122818,0.24692779034376144,0.533193826675415,0.6831246912479401,0.6211713552474976,2.7867345809936523,167.95443725585938,0.0,0.0,0.0,0.569742777694708,0.07232313137914956,False
27,0.00010000000000000005,0.5099483042955398,0.24327958822250367,0.5333374440670013,0.6800654033819834,0.6152294874191284,2.7830874919891357,167.85203552246094,0.0,0.0,0.0,0.5797684178771018,0.07726523280403418,False
28,0.00010000000000000005,0.5096815079450607,0.24339476376771926,0.5325734794139863,0.6771045128504435,0.6095349788665771,2.779029369354248,167.81822204589844,0.0,0.0,0.0,0.5892764936302479,0.08309567434569502,False
