epoch,lr,train_loss,train_forecast,train_spike,val_loss,val_mae,val_rmse,val_smape,val_f1,val_precision,val_recall,val_auc,val_auprc,swa_active
16,0.00010000000000000005,0.503509384393692,0.23286616206169128,0.541286438703537,0.6530997852484385,0.5419876575469971,2.7479302883148193,162.4315948486328,0.0,0.0,0.0,0.5211263128744943,0.04922673514318473,False
17,0.00010000000000000005,0.5030127316713333,0.2334952935576439,0.5390348792076111,0.6522755920886993,0.5407249331474304,2.7476487159729004,162.19631958007812,0.0,0.0,0.0,0.5265060922974717,0.051761820484095326,False
18,0.00010000000000000005,0.5007905691862107,0.23073952794075012,0.5401020824909211,0.6517483592033386,0.5398690700531006,2.7474191188812256,162.0006866455078,0.0,0.0,0.0,0.5306282151504541,0.05481280444827234,False
19,0.00010000000000000005,0.5003809452056884,0.23186510503292085,0.5370316743850708,0.65125439564387,0.5389570593833923,2.7471675872802734,162.46421813964844,0.0,0.0,0.0,0.5340482941390647,0.05774642726505413,False
20,0.00010000000000000005,0.5000222682952881,0.2326780691742897,0.534688413143158,0.6513640979925791,0.5381712317466736,2.746943950653076,162.59567260742188,0.0,0.0,0.0,0.5371340363195578,0.05886308228962082,False
21,0.00010000000000000005,0.4987196385860443,0.23009324371814727,0.5372527837753296,0.6511280238628387,0.5373520255088806,2.7468063831329346,162.04627990722656,0.0,0.0,0.0,0.5363921640797579,0.05972666486233555,False
22,0.00010000000000000005,0.5001958936452866,0.23141454309225082,0.5375627100467681,0.6505608260631561,0.5368279218673706,2.7467098236083984,161.21502685546875,0.0,0.0,0.0,0.5354100482895068,0.056416079813183834,False
23,0.00010000000000000005,0.501171538233757,0.23365708887577058,0.5350288927555085,0.6500681241353353,0.53634113073349,2.7466084957122803,161.07135009765625,0.0,0.0,0.0,0.5360505509059776,0.056519731061012164,False
24,0.00010000000000000005,0.5000270754098892,0.23271315693855285,0.5346278429031373,0.6499266525109609,0.5360689163208008,2.7464959621429443,161.00811767578125,0.0,0.0,0.0,0.5374009536954586,0.06987063447610956,False
25,0.00010000000000000005,0.49825319647789,0.23136351853609086,0.5337793469429016,0.6496001879374186,0.5356814861297607,2.7463786602020264,161.11050415039062,0.0,0.0,0.0,0.5382848165081472,0.061718594507739546,False
26,0.00010000000000000005,0.4978962540626526,0.23156326860189438,0.5326659619808197,0.6495027244091034,0.5351400375366211,2.74629282951355,160.37635803222656,0.0,0.0,0.0,0.5371438796150009,0.05974654169496769,False
27,0.00010000000000000005,0.49978540241718294,0.23269030302762986,0.5341902017593384,0.649356871843338,0.5346786975860596,2.7461812496185303,160.8959503173828,0.0,0.0,0.0,0.5379749224861369,0.06092163758078074,False
28,0.00010000000000000005,0.49651591181755067,0.22974211275577544,0.5335475981235505,0.6491715013980865,0.5343158841133118,2.746117353439331,160.39727783203125,0.0,0.0,0.0,0.5390059721229707,0.06037568110111412,False
29,0.00010000000000000005,0.4963360488414764,0.2310899928212166,0.530492103099823,0.6489339470863342,0.5341284275054932,2.7460317611694336,160.0048370361328,0.0,0.0,0.0,0.539377296986025,0.06936862632096412,False
30,0.00010000000000000005,0.4970825493335724,0.23121508210897446,0.531734949350357,0.6488217711448669,0.5340050458908081,2.7459583282470703,160.04995727539062,0.0,0.0,0.0,0.5403758520125482,0.07015427918716181,False
31,0.00010000000000000005,0.49774077236652375,0.23094333708286285,0.5335948586463928,0.6482155025005341,0.533690869808197,2.7458865642547607,160.0261688232422,0.0,0.0,0.0,0.5419015017506186,0.07055425149207703,False
32,0.00010000000000000005,0.49698068499565123,0.23131926506757736,0.53132284283638,0.6480746865272522,0.5335102677345276,2.745863676071167,159.55921936035156,0.0,0.0,0.0,0.5418620857516527,0.058458612253081695,False
33,0.00010000000000000005,0.4966664701700211,0.23082844614982606,0.53167604804039,0.6481201549371084,0.5333936810493469,2.7458128929138184,159.18321228027344,0.0,0.0,0.0,0.5419705311789653,0.058446379315342224,False
34,0.00010000000000000005,0.494388484954834,0.2298101156949997,0.5291567385196686,0.6479741036891937,0.5332488417625427,2.7457327842712402,159.26718139648438,0.0,0.0,0.0,0.5428614280998203,0.05871219339146858,False
35,0.00010000000000000005,0.4930989742279053,0.22878050804138184,0.5286369383335113,0.6482902268568674,0.5332024097442627,2.7456743717193604,159.07257080078125,0.0,0.0,0.0,0.5429245898338143,0.06000392000457932,False
36,0.00010000000000000005,0.49497570395469664,0.2293701335787773,0.5312111496925354,0.6482196152210236,0.533103883266449,2.745615005493164,158.7205047607422,0.0,0.0,0.0,0.5433215611648649,0.05851789418015318,False
37,0.00010000000000000005,0.4947510927915573,0.23062855154275894,0.5282450675964355,0.6483395795027415,0.5329969525337219,2.74554443359375,158.5491943359375,0.0,0.0,0.0,0.5435674861852815,0.05823609092881316,False
38,0.00010000000000000005,0.49504373371601107,0.22968030869960784,0.5307268619537353,0.6479203800360361,0.5328667759895325,2.745455741882324,158.77938842773438,0.0,0.0,0.0,0.5436192474213419,0.06079616172330022,False
39,0.00010000000000000005,0.4949005126953125,0.2304507941007614,0.5288994491100312,0.6475103000799814,0.5329132080078125,2.745393753051758,158.54771423339844,0.0,0.0,0.0,0.5446452786339224,0.06150086768067305,False
40,0.00010000000000000005,0.4937125861644745,0.22939134240150452,0.5286424875259399,0.6476723849773407,0.5331254601478577,2.7453691959381104,158.11424255371094,0.0,0.0,0.0,0.5460207858348605,0.0622650252060531,False
41,0.00010000000000000005,0.4905852049589157,0.22875776439905166,0.5236548900604248,0.647985190153122,0.5330291390419006,2.7453110218048096,157.94996643066406,0.0,0.0,0.0,0.5453897189768024,0.06312986024376467,False
42,0.00010000000000000005,0.494071227312088,0.22984912246465683,0.5284442067146301,0.6482290426890055,0.5331090688705444,2.745255708694458,157.75135803222656,0.0,0.0,0.0,0.5450972059662065,0.06318458028510722,False
43,0.00010000000000000005,0.4916540116071701,0.2293212041258812,0.5246656179428101,0.648796558380127,0.5328105688095093,2.7451510429382324,157.7975311279297,0.0,0.0,0.0,0.5455614447160293,0.06281177539164003,False
44,0.00010000000000000005,0.4938186764717102,0.2294188544154167,0.5287996470928192,0.648170938094457,0.5328601598739624,2.745119333267212,158.0417022705078,0.0,0.0,0.0,0.5475182775704962,0.06228611435183895,False
45,0.00010000000000000005,0.4921826243400574,0.2270898178219795,0.5301856160163879,0.6476674973964691,0.533289909362793,2.7451353073120117,157.62960815429688,0.0,0.0,0.0,0.5504929303689731,0.06275698756171746,False
46,5.000000000000002e-05,0.49158262014389037,0.2290111631155014,0.5251428961753846,0.6474756101767222,0.5330900549888611,2.745088815689087,157.6859893798828,0.0,0.0,0.0,0.5506021878623942,0.06283151771831068,False
47,5.000000000000002e-05,0.49272458255290985,0.22852715104818344,0.5283948600292205,0.64738529920578,0.5329781174659729,2.745065212249756,157.61972045898438,0.0,0.0,0.0,0.5506747672804723,0.06308402945073993,False
48,5.000000000000002e-05,0.49251129031181334,0.22897355854511262,0.5270754575729371,0.6472069025039673,0.533147394657135,2.745065927505493,157.66822814941406,0.0,0.0,0.0,0.5505629296681288,0.06277438525476256,False
49,5.000000000000002e-05,0.49454787373542786,0.23022752702236177,0.5286406755447388,0.6470908025900522,0.5332797765731812,2.7450647354125977,157.4379119873047,0.0,0.0,0.0,0.551197448258242,0.06341067070739285,False
50,5.000000000000002e-05,0.49106637239456175,0.2278624802827835,0.526407778263092,0.6470846136411031,0.5333235263824463,2.7450528144836426,157.25738525390625,0.0,0.0,0.0,0.5514190598946055,0.061669663644557504,False
51,5.000000000000002e-05,0.4927033305168152,0.22885093837976456,0.5277047753334045,0.6470718880494436,0.5333364009857178,2.7450249195098877,157.2048797607422,0.0,0.0,0.0,0.5516301944546662,0.06228042011131773,False
52,5.000000000000002e-05,0.49128258228302,0.22865041941404343,0.5252643167972565,0.6472210685412089,0.5334298610687256,2.7450180053710938,156.99851989746094,0.0,0.0,0.0,0.5516403656254549,0.06277355244872322,False
53,5.000000000000002e-05,0.4910511881113052,0.22880042791366578,0.524501520395279,0.647284189860026,0.5333947539329529,2.7449774742126465,157.1702117919922,0.0,0.0,0.0,0.5528291185380889,0.06340500583133274,False
54,5.000000000000002e-05,0.4909972965717316,0.228940349817276,0.5241138875484467,0.6474482417106628,0.5333308577537537,2.744960069656372,157.10435485839844,0.0,0.0,0.0,0.5531494476819507,0.06392215109677193,False
55,5.000000000000002e-05,0.49352175295352935,0.22991471141576766,0.5272140979766846,0.6473649938901266,0.5333874225616455,2.744938850402832,157.3534698486328,0.0,0.0,0.0,0.5539112129020034,0.06339456778733182,False
56,2.500000000000001e-05,0.49216537177562714,0.22930625677108765,0.52571821808815,0.6471922198931376,0.5335066914558411,2.744946241378784,157.3336181640625,0.0,0.0,0.0,0.554136873995579,0.06324050654874235,False
57,2.500000000000001e-05,0.4908493608236313,0.22788399904966355,0.5259307265281677,0.6473184625307719,0.5335202217102051,2.744941234588623,157.27340698242188,0.0,0.0,0.0,0.5543084557652052,0.06382101641368026,False
58,2.500000000000001e-05,0.48947015404701233,0.2257843554019928,0.527371597290039,0.6471065084139506,0.5335513353347778,2.744936227798462,157.2349090576172,0.0,0.0,0.0,0.5543209566938233,0.06303893921924862,False
59,2.500000000000001e-05,0.49049505591392517,0.22944460064172745,0.5221009135246277,0.6470073759555817,0.5335791110992432,2.744922399520874,157.28866577148438,0.0,0.0,0.0,0.5544938457453301,0.06289706362701256,False
60,2.500000000000001e-05,0.4906520903110504,0.22774070203304292,0.5258227705955505,0.6470219592253367,0.5335843563079834,2.7449111938476562,157.19708251953125,0.0,0.0,0.0,0.5548497573712491,0.06371786828962558,False
61,2.500000000000001e-05,0.49287536144256594,0.23050361424684523,0.5247434973716736,0.6469840506712595,0.5336758494377136,2.7449097633361816,157.1679229736328,0.0,0.0,0.0,0.5555596957780823,0.06319204019088623,False
62,2.500000000000001e-05,0.4892371207475662,0.22787482738494874,0.5227245807647705,0.6469862560431162,0.5336700081825256,2.744899034500122,157.11520385742188,0.0,0.0,0.0,0.5556202103681523,0.06300376870763587,False
63,2.500000000000001e-05,0.48983733355998993,0.2279774874448776,0.523719710111618,0.6470855077107748,0.5336574912071228,2.7448837757110596,157.07720947265625,0.0,0.0,0.0,0.5555759327735678,0.06338689141488288,False
64,2.500000000000001e-05,0.4914463758468628,0.22828151434659957,0.5263297200202942,0.6471101343631744,0.5336502194404602,2.7448761463165283,157.04220581054688,0.0,0.0,0.0,0.5555203662426501,0.06333071906273287,False
65,2.500000000000001e-05,0.4921844780445099,0.2300650730729103,0.5242388129234314,0.6470485329627991,0.5336816310882568,2.744872808456421,157.05752563476562,0.0,0.0,0.0,0.5555623255814467,0.0634077424755932,False
66,1.2500000000000006e-05,0.4932324141263962,0.22988676130771638,0.5266913175582886,0.6469572087128957,0.5337231159210205,2.7448723316192627,157.1193084716797,0.0,0.0,0.0,0.5558026687566601,0.06310006277745292,False
67,1.2500000000000006e-05,0.4898414224386215,0.22741275578737258,0.5248573243618011,0.6469495395819346,0.5337918400764465,2.7448818683624268,157.0243682861328,0.0,0.0,0.0,0.5558295120073747,0.06303064868177322,False
68,1.2500000000000006e-05,0.4909602165222168,0.22974232733249664,0.5224357664585113,0.6469429433345795,0.5338215827941895,2.7448813915252686,157.02757263183594,0.0,0.0,0.0,0.5559437235585539,0.06299408130327844,False
69,1.2500000000000006e-05,0.49076283574104307,0.2290510967373848,0.5234234690666199,0.6469620962937673,0.5338617563247681,2.744882822036743,156.99900817871094,0.0,0.0,0.0,0.555843179624789,0.06294416357330726,False
70,1.2500000000000006e-05,0.4897064983844757,0.22778908908367157,0.5238348305225372,0.6469842791557312,0.5338589549064636,2.7448761463165283,156.97506713867188,0.0,0.0,0.0,0.5559679637051059,0.06327255899248198,True
71,1.2438820645368948e-05,0.4921917587518692,0.22971479147672652,0.524953943490982,0.647002766529719,0.5338467359542847,2.744865894317627,157.01609802246094,0.0,0.0,0.0,0.5560657506296767,0.06333103771601069,True
72,1.2261271242968688e-05,0.4904913008213043,0.22900568395853044,0.5229712188243866,0.6470593313376108,0.5338713526725769,2.7448627948760986,157.02783203125,0.0,0.0,0.0,0.5560652713854751,0.06344282223499356,True
73,1.1984731565365595e-05,0.49117852449417115,0.22926035821437835,0.5238363325595856,0.647029866774877,0.5339412093162537,2.744865894317627,157.02059936523438,0.0,0.0,0.0,0.5562445060387271,0.06317565864589123,True
74,1.1636271242968687e-05,0.4919704794883728,0.2297583758831024,0.5244242131710053,0.6470289727052053,0.5339983701705933,2.7448720932006836,156.95513916015625,0.0,0.0,0.0,0.5565241314039306,0.0627936818564386,True
75,1.1250000000000002e-05,0.49044801890850065,0.22827483862638473,0.5243463695049286,0.6470442513624827,0.5340210795402527,2.744873523712158,156.921142578125,0.0,0.0,0.0,0.556650309976114,0.06283916723310339,True
76,1.0863728757031318e-05,0.4911530077457428,0.22916872799396515,0.5239685416221619,0.6470199127991995,0.5340296626091003,2.744872570037842,156.89669799804688,0.0,0.0,0.0,0.5564919708454442,0.06280985571319378,True
77,1.051526843463441e-05,0.4917992323637009,0.22977532744407653,0.5240478277206421,0.6470583776632944,0.5340345501899719,2.744870185852051,156.87777709960938,0.0,0.0,0.0,0.5563676634097946,0.0628039559885424,True
78,1.0238728757031316e-05,0.4896956205368042,0.2287478730082512,0.5218954980373383,0.6470883587996165,0.5340113043785095,2.7448654174804688,156.8314666748047,0.0,0.0,0.0,0.556664794733046,0.06300886822047798,True
79,1.0061179354631059e-05,0.49024524688720705,0.22796305567026137,0.524564391374588,0.6470661461353302,0.5339885950088501,2.744861602783203,156.84161376953125,0.0,0.0,0.0,0.5568072300623919,0.06338324921904752,True
80,1e-05,0.4937425911426544,0.23143856078386307,0.5246080577373504,0.6471037367979685,0.5340097546577454,2.7448644638061523,156.81236267089844,0.0,0.0,0.0,0.5566895654027693,0.06330368032437424,True
81,1e-05,0.49064975082874296,0.23005620241165162,0.5211870908737183,0.6471080978711446,0.5340246558189392,2.7448627948760986,156.83274841308594,0.0,0.0,0.0,0.5567189284228429,0.06305456440479326,True
82,1e-05,0.48805469274520874,0.22632883936166764,0.5234516978263855,0.6471473177274069,0.5340538620948792,2.7448644638061523,156.8430938720703,0.0,0.0,0.0,0.5566043864281418,0.06298954028537931,True
83,1e-05,0.4895044267177582,0.22783269137144088,0.5233434617519379,0.6471377412478129,0.5340881943702698,2.744863510131836,156.86203002929688,0.0,0.0,0.0,0.5566903338090297,0.0636425235066351,True
84,1e-05,0.4894037783145905,0.22711825072765351,0.5245710670948028,0.6471173763275146,0.5341012477874756,2.744860887527466,156.84585571289062,0.0,0.0,0.0,0.5568087888279663,0.06341453699045753,True
85,1e-05,0.49074329137802125,0.22811558842658997,0.5252554059028626,0.6471058030923208,0.5340790152549744,2.7448551654815674,156.8497314453125,0.0,0.0,0.0,0.5568810597353778,0.06348746280053602,True
86,1e-05,0.4925703704357147,0.22917104363441468,0.5267986536026001,0.6470803022384644,0.5340858697891235,2.744852066040039,156.8133544921875,0.0,0.0,0.0,0.557178817282639,0.06340576745417412,True
87,1e-05,0.4909635215997696,0.2296315163373947,0.5226640105247498,0.647025465965271,0.5341457724571228,2.744856357574463,156.7993927001953,0.0,0.0,0.0,0.5571835714958902,0.0636918288048057,True
88,1e-05,0.49197804033756254,0.2295270338654518,0.5249020159244537,0.6470049122969309,0.5341842174530029,2.7448577880859375,156.80288696289062,0.0,0.0,0.0,0.557632509125206,0.06423160935171991,True
89,1e-05,0.4893313854932785,0.22821701020002366,0.5222287356853486,0.6470174491405487,0.5342047810554504,2.7448577880859375,156.7904815673828,0.0,0.0,0.0,0.5578091926126263,0.06426807529704122,True
90,1e-05,0.48504029810428617,0.22583676725625992,0.5184070706367493,0.6470731596151987,0.5342110991477966,2.7448573112487793,156.8115997314453,0.0,0.0,0.0,0.5579139518030939,0.06520918067077831,True
91,1e-05,0.48918152451515196,0.22812504470348358,0.5221129596233368,0.6471435825030009,0.5341969728469849,2.744852304458618,156.7920379638672,0.0,0.0,0.0,0.5579634076709864,0.06520482264372837,True
92,1e-05,0.48885546922683715,0.2283002734184265,0.5211103796958924,0.6471620798110962,0.5342047214508057,2.7448508739471436,156.7923126220703,0.0,0.0,0.0,0.5579160001896538,0.06524649521433222,True
93,1e-05,0.48950121402740476,0.22914751023054122,0.5207073986530304,0.6471952299276987,0.5342029333114624,2.744849920272827,156.79598999023438,0.0,0.0,0.0,0.557883144066233,0.06589882276368149,True
94,1e-05,0.49007546007633207,0.228605155646801,0.5229405999183655,0.6472386320432028,0.5341891646385193,2.7448482513427734,156.7816619873047,0.0,0.0,0.0,0.5579050282248835,0.06599059763184943,True
95,1e-05,0.48933593928813934,0.22875287234783173,0.5211661338806153,0.6472720702489217,0.5342145562171936,2.744849920272827,156.77276611328125,0.0,0.0,0.0,0.5577999904450336,0.0659311066537585,True
96,1e-05,0.48974686563014985,0.22972992658615113,0.5200338721275329,0.6473050316174825,0.5342554450035095,2.744854211807251,156.71270751953125,0.0,0.0,0.0,0.5580139936742047,0.06649118544546367,True
97,1e-05,0.48802230060100554,0.226897931098938,0.5222487270832061,0.6473599870999655,0.5342830419540405,2.7448570728302,156.70736694335938,0.0,0.0,0.0,0.5577768947854812,0.06636224462340658,True
98,1e-05,0.4914486289024353,0.2302516683936119,0.5223939299583436,0.6473669310410818,0.5343270301818848,2.7448623180389404,156.7006378173828,0.0,0.0,0.0,0.5577052267884655,0.06624945399540667,True
99,1e-05,0.4912933140993118,0.22927649021148683,0.5240336537361145,0.647374302148819,0.5343612432479858,2.744863748550415,156.712158203125,0.0,0.0,0.0,0.5579029478049893,0.0661985210077473,True
100,1e-05,0.489048370718956,0.22854436337947845,0.5210080087184906,0.6473889648914337,0.5343677401542664,2.744861602783203,156.70513916015625,0.0,0.0,0.0,0.5577611530533065,0.06595466999041495,True
