epoch,lr,train_loss,train_forecast,train_spike,val_loss,val_mae,val_rmse,val_smape,val_f1,val_precision,val_recall,val_auc,val_auprc,swa_active
31,5.000000000000002e-05,0.4879449665546417,0.22625445127487182,0.5233810305595398,0.6400279700756073,0.521139919757843,2.7418198585510254,154.3196563720703,0.0,0.0,0.0,0.5323527222747898,0.046000349495883004,False
32,5.000000000000002e-05,0.4873410165309906,0.22522373050451278,0.5242345809936524,0.6401254336039225,0.5212640762329102,2.7417547702789307,154.451416015625,0.0,0.0,0.0,0.5317786002358263,0.04460249447025068,False
33,5.000000000000002e-05,0.4882971286773682,0.22619247436523438,0.5242093086242676,0.6402548054854075,0.5211837291717529,2.7417190074920654,154.0797882080078,0.0,0.0,0.0,0.5313537981600489,0.04307583828717203,False
34,5.000000000000002e-05,0.4881032735109329,0.2273871496319771,0.5214322507381439,0.6403101682662964,0.5212873816490173,2.7416720390319824,154.18666076660156,0.0,0.0,0.0,0.531160820306292,0.04272225460017696,False
35,5.000000000000002e-05,0.4881362110376358,0.22638158202171327,0.5235092580318451,0.6403602858384451,0.5213168859481812,2.741637706756592,154.0054473876953,0.0,0.0,0.0,0.5313022127701369,0.04198232976985039,False
36,5.000000000000002e-05,0.4869272977113724,0.2254740610718727,0.5229064643383026,0.6403326491514841,0.5214754343032837,2.741560459136963,154.2996368408203,0.0,0.0,0.0,0.5311276304388435,0.04141992716938146,False
37,2.500000000000001e-05,0.4874137848615646,0.22708436399698256,0.5206588327884674,0.6404017508029938,0.5214729309082031,2.7415401935577393,154.1846466064453,0.0,0.0,0.0,0.5309067226433731,0.04109322627243062,False
38,2.500000000000001e-05,0.4868069767951965,0.2255975589156151,0.5224188327789306,0.6404471397399902,0.5215610861778259,2.741530179977417,154.19297790527344,0.0,0.0,0.0,0.5308066231186547,0.04110096107840108,False
39,2.500000000000001e-05,0.48657060861587526,0.22553776502609252,0.5220656871795655,0.6405082444349924,0.5215505957603455,2.7415151596069336,154.06198120117188,0.0,0.0,0.0,0.5310143414873851,0.04116841649331574,False
40,2.500000000000001e-05,0.48409015238285064,0.2240976870059967,0.519984918832779,0.6405853529771169,0.5216066837310791,2.741497039794922,154.10423278808594,0.0,0.0,0.0,0.5312004059301094,0.0412514244947673,False
41,2.500000000000001e-05,0.48620723485946654,0.22508610039949417,0.5222422778606415,0.6406945784886678,0.52150559425354,2.741490364074707,153.8411865234375,0.0,0.0,0.0,0.5308594579426967,0.04100342733624209,False
42,2.500000000000001e-05,0.484380042552948,0.22397857308387756,0.5208029329776764,0.6407140692075094,0.5215082764625549,2.7414724826812744,153.78616333007812,0.0,0.0,0.0,0.530976670478403,0.041067197159267245,False
43,1.2500000000000006e-05,0.4870217591524124,0.22613228410482406,0.5217789590358735,0.6407157182693481,0.5215335488319397,2.741459846496582,153.81211853027344,0.0,0.0,0.0,0.5310938215386513,0.04104618796638435,False
44,1.2500000000000006e-05,0.4843177795410156,0.22440192848443985,0.5198317050933838,0.6407383382320404,0.5215672254562378,2.7414557933807373,153.82168579101562,0.0,0.0,0.0,0.5312607333048431,0.041154212327798236,False
45,1.2500000000000006e-05,0.4877210408449173,0.22735899239778518,0.520724093914032,0.6407656768957773,0.5215736031532288,2.7414474487304688,153.84014892578125,0.0,0.0,0.0,0.5312355236741193,0.04113228230164829,False
