epoch,lr,train_loss,train_forecast,train_spike,val_loss,val_mae,val_rmse,val_smape,val_f1,val_precision,val_recall,val_auc,val_auprc,swa_active
38,0.00010000000000000005,0.4840758591890335,0.22353069633245468,0.521090316772461,0.6441682875156403,0.545998215675354,2.743168830871582,158.32415771484375,0.0,0.0,0.0,0.5122029933782354,0.07778024989865523,False
39,0.00010000000000000005,0.4851889878511429,0.22496904134750367,0.5204398989677429,0.6441120505332947,0.5458906888961792,2.7432737350463867,158.05258178710938,0.0,0.0,0.0,0.5123483510250211,0.07645876101615895,False
40,0.00010000000000000005,0.4828362464904785,0.22166401743888856,0.5223444700241089,0.6443472305933634,0.5474954843521118,2.7432057857513428,159.7405242919922,0.0044444444444444444,0.01111111111111111,0.0027777777777777775,0.5156228366334471,0.07391937914205568,False
41,0.00010000000000000005,0.4815457195043564,0.22223159819841384,0.5186282277107239,0.6449305613835653,0.5462941527366638,2.7433054447174072,158.6486053466797,0.01,0.0125,0.008333333333333333,0.51865166031149,0.07635630684061842,False
42,5.000000000000002e-05,0.4832055985927582,0.22329214960336685,0.5198268949985504,0.6450854341189066,0.5463604927062988,2.743300199508667,158.97251892089844,0.009523809523809523,0.01111111111111111,0.008333333333333333,0.5190850501945694,0.07322786156378117,False
43,5.000000000000002e-05,0.4815428018569946,0.22270558923482894,0.5176744282245636,0.6449348032474518,0.5462285876274109,2.7433953285217285,158.27713012695312,0.015079365079365078,0.04444444444444444,0.011363636363636364,0.5200319378672893,0.07416888732847648,False
44,5.000000000000002e-05,0.4805532038211823,0.2226782500743866,0.5157499074935913,0.6451595822970072,0.5456222891807556,2.7434070110321045,157.93235778808594,0.01296296296296296,0.04444444444444444,0.008585858585858586,0.5205833779863948,0.07579658218098163,False
45,5.000000000000002e-05,0.47979338467121124,0.2209030032157898,0.5177807688713074,0.6451875766118368,0.5452189445495605,2.7433252334594727,158.7091827392578,0.009477124183006535,0.04,0.005808080808080808,0.521754920439258,0.07894752953166316,False
46,5.000000000000002e-05,0.4796713709831238,0.22102990448474885,0.5172829449176788,0.6453102131684622,0.5459721684455872,2.7434141635894775,158.6343231201172,0.015079365079365078,0.04444444444444444,0.011363636363636364,0.5237330940803081,0.07577269579761872,False
47,5.000000000000002e-05,0.47957815527915953,0.2217358484864235,0.5156846225261689,0.6454487840334574,0.5463287830352783,2.7434768676757812,158.6539306640625,0.015079365079365078,0.04444444444444444,0.011363636363636364,0.5255249301982406,0.07180485158555898,False
48,2.500000000000001e-05,0.47851132452487943,0.22126977890729904,0.5144830822944642,0.6453929642836252,0.5461194515228271,2.7434678077697754,158.61187744140625,0.015079365079365078,0.04444444444444444,0.011363636363636364,0.5258983314932848,0.07279384409864749,False
49,2.500000000000001e-05,0.4792213410139084,0.22185779511928558,0.5147271037101746,0.645393431186676,0.5456125736236572,2.7434463500976562,158.52908325195312,0.012573099415204677,0.04285714285714285,0.008585858585858586,0.5254367343383476,0.07517523073974391,False
50,2.500000000000001e-05,0.4804938793182373,0.22320564687252045,0.5145764708518982,0.6453888018925985,0.5455762147903442,2.7434422969818115,158.59661865234375,0.012573099415204677,0.04285714285714285,0.008585858585858586,0.5258620071570629,0.07443672200520884,False
51,2.500000000000001e-05,0.47931125164031985,0.22081551402807237,0.5169914722442627,0.6455175280570984,0.5460384488105774,2.7434909343719482,158.56640625,0.015555555555555555,0.04583333333333333,0.011363636363636364,0.5272374370444374,0.07306418642809799,False
52,2.500000000000001e-05,0.4771514147520065,0.22003642916679383,0.5142299652099609,0.6454631487528483,0.5461171269416809,2.743511438369751,158.55987548828125,0.012573099415204677,0.04285714285714285,0.008585858585858586,0.5279524242940211,0.07224749331958755,False
53,2.500000000000001e-05,0.47747424244880676,0.2216495916247368,0.5116492986679078,0.6456349889437357,0.5459593534469604,2.7435808181762695,158.1253662109375,0.012573099415204677,0.04285714285714285,0.008585858585858586,0.527618303950339,0.0722365287188593,False
54,1.2500000000000006e-05,0.47849051654338837,0.22226818799972534,0.5124446481466294,0.645709902048111,0.5458365678787231,2.743579149246216,158.10946655273438,0.012573099415204677,0.04285714285714285,0.008585858585858586,0.5274300001924268,0.07255535523916297,False
55,1.2500000000000006e-05,0.4802744299173355,0.22338887453079223,0.5137711048126221,0.6457783083120981,0.546029269695282,2.743589162826538,158.2171173095703,0.01727395411605938,0.04285714285714285,0.011616161616161616,0.5281014775557509,0.0714258195957055,False
