date,beras_dki_cons,beras_jabar_cons,beras_jateng_cons,beras_jatim_cons,beras_sulsel_cons,beras_sumut_cons,bawang_dki_cons,bawang_jabar_cons,bawang_jateng_cons,bawang_jatim_cons,bawang_sulsel_cons,bawang_sumut_cons,cabai_dki_cons,cabai_jabar_cons,cabai_jateng_cons,cabai_jatim_cons,cabai_sulsel_cons,cabai_sumut_cons,beras_jabar_prod,beras_jateng_prod,beras_jatim_prod,beras_sulsel_prod,beras_sumut_prod,bawang_jabar_prod,bawang_jateng_prod,bawang_jatim_prod,bawang_sulsel_prod,bawang_sumut_prod,cabai_jabar_prod,cabai_jateng_prod,cabai_jatim_prod,cabai_sulsel_prod,cabai_sumut_prod,outlier_flag_beras_dki_cons,outlier_flag_beras_jabar_cons,outlier_flag_beras_jateng_cons,outlier_flag_beras_jatim_cons,outlier_flag_beras_sulsel_cons,outlier_flag_beras_sumut_cons,outlier_flag_bawang_dki_cons,outlier_flag_bawang_jabar_cons,outlier_flag_bawang_jateng_cons,outlier_flag_bawang_jatim_cons,outlier_flag_bawang_sulsel_cons,outlier_flag_bawang_sumut_cons,outlier_flag_cabai_dki_cons,outlier_flag_cabai_jabar_cons,outlier_flag_cabai_jateng_cons,outlier_flag_cabai_jatim_cons,outlier_flag_cabai_sulsel_cons,outlier_flag_cabai_sumut_cons,outlier_flag_beras_jabar_prod,outlier_flag_beras_jateng_prod,outlier_flag_beras_jatim_prod,outlier_flag_beras_sulsel_prod,outlier_flag_beras_sumut_prod,outlier_flag_bawang_jabar_prod,outlier_flag_bawang_jateng_prod,outlier_flag_bawang_jatim_prod,outlier_flag_bawang_sulsel_prod,outlier_flag_bawang_sumut_prod,outlier_flag_cabai_jabar_prod,outlier_flag_cabai_jateng_prod,outlier_flag_cabai_jatim_prod,outlier_flag_cabai_sulsel_prod,outlier_flag_cabai_sumut_prod,zscore_beras_dki_cons,spike_raw_beras_dki_cons,zscore_beras_jabar_cons,spike_raw_beras_jabar_cons,zscore_beras_jateng_cons,spike_raw_beras_jateng_cons,zscore_beras_jatim_cons,spike_raw_beras_jatim_cons,zscore_beras_sulsel_cons,spike_raw_beras_sulsel_cons,zscore_beras_sumut_cons,spike_raw_beras_sumut_cons,zscore_bawang_dki_cons,spike_raw_bawang_dki_cons,zscore_bawang_jabar_cons,spike_raw_bawang_jabar_cons,zscore_bawang_jateng_cons,spike_raw_bawang_jateng_cons,zscore_bawang_jatim_cons,spike_raw_bawang_jatim_cons,zscore_bawang_sulsel_cons,spike_raw_bawang_sulsel_cons,zscore_bawang_sumut_cons,spike_raw_bawang_sumut_cons,zscore_cabai_dki_cons,spike_raw_cabai_dki_cons,zscore_cabai_jabar_cons,spike_raw_cabai_jabar_cons,zscore_cabai_jateng_cons,spike_raw_cabai_jateng_cons,zscore_cabai_jatim_cons,spike_raw_cabai_jatim_cons,zscore_cabai_sulsel_cons,spike_raw_cabai_sulsel_cons,zscore_cabai_sumut_cons,spike_raw_cabai_sumut_cons,zscore_beras_jabar_prod,spike_raw_beras_jabar_prod,zscore_beras_jateng_prod,spike_raw_beras_jateng_prod,zscore_beras_jatim_prod,spike_raw_beras_jatim_prod,zscore_beras_sulsel_prod,spike_raw_beras_sulsel_prod,zscore_beras_sumut_prod,spike_raw_beras_sumut_prod,zscore_bawang_jabar_prod,spike_raw_bawang_jabar_prod,zscore_bawang_jateng_prod,spike_raw_bawang_jateng_prod,zscore_bawang_jatim_prod,spike_raw_bawang_jatim_prod,zscore_bawang_sulsel_prod,spike_raw_bawang_sulsel_prod,zscore_bawang_sumut_prod,spike_raw_bawang_sumut_prod,zscore_cabai_jabar_prod,spike_raw_cabai_jabar_prod,zscore_cabai_jateng_prod,spike_raw_cabai_jateng_prod,zscore_cabai_jatim_prod,spike_raw_cabai_jatim_prod,zscore_cabai_sulsel_prod,spike_raw_cabai_sulsel_prod,zscore_cabai_sumut_prod,spike_raw_cabai_sumut_prod,flag_beras_dki_cons_gap_long,flag_beras_jabar_cons_gap_long,flag_beras_jateng_cons_gap_long,flag_beras_jatim_cons_gap_long,flag_beras_sulsel_cons_gap_long,flag_beras_sumut_cons_gap_long,flag_bawang_dki_cons_gap_long,flag_bawang_jabar_cons_gap_long,flag_bawang_jateng_cons_gap_long,flag_bawang_jatim_cons_gap_long,flag_bawang_sulsel_cons_gap_long,flag_bawang_sumut_cons_gap_long,flag_cabai_dki_cons_gap_long,flag_cabai_jabar_cons_gap_long,flag_cabai_jateng_cons_gap_long,flag_cabai_jatim_cons_gap_long,flag_cabai_sulsel_cons_gap_long,flag_cabai_sumut_cons_gap_long,flag_beras_jabar_prod_gap_long,flag_beras_jateng_prod_gap_long,flag_beras_jatim_prod_gap_long,flag_beras_sulsel_prod_gap_long,flag_beras_sumut_prod_gap_long,flag_bawang_jabar_prod_gap_long,flag_bawang_jateng_prod_gap_long,flag_bawang_jatim_prod_gap_long,flag_bawang_sulsel_prod_gap_long,flag_bawang_sumut_prod_gap_long,flag_cabai_jabar_prod_gap_long,flag_cabai_jateng_prod_gap_long,flag_cabai_jatim_prod_gap_long,flag_cabai_sulsel_prod_gap_long,flag_cabai_sumut_prod_gap_long,spread_beras_jabar,spread_pct_beras_jabar,spread_vol_beras_jabar,spread_beras_jateng,spread_pct_beras_jateng,spread_vol_beras_jateng,spread_beras_sulsel,spread_pct_beras_sulsel,spread_vol_beras_sulsel,spread_beras_sumut,spread_pct_beras_sumut,spread_vol_beras_sumut,spread_bawang_jabar,spread_pct_bawang_jabar,spread_vol_bawang_jabar,spread_bawang_jateng,spread_pct_bawang_jateng,spread_vol_bawang_jateng,spread_bawang_sulsel,spread_pct_bawang_sulsel,spread_vol_bawang_sulsel,spread_bawang_sumut,spread_pct_bawang_sumut,spread_vol_bawang_sumut,spread_cabai_jabar,spread_pct_cabai_jabar,spread_vol_cabai_jabar,spread_cabai_jateng,spread_pct_cabai_jateng,spread_vol_cabai_jateng,spread_cabai_sulsel,spread_pct_cabai_sulsel,spread_vol_cabai_sulsel,spread_cabai_sumut,spread_pct_cabai_sumut,spread_vol_cabai_sumut
2021-03-30,13950.0,11450.0,11200.0,10400.0,10150.0,11200.0,38350.0,33100.0,31250.0,29500.0,31150.0,33500.0,59150.0,52850.0,44300.0,50800.0,40200.0,43500.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.30103986446994796,0,-1.9663841605005532,0,-0.32773069341677585,0,,0,,0,-1.6380737293920318,0,-1.7924972309396199,0,-1.3411075803101642,0,-2.4070719765260664,0,1.063252849727792,0,1.4473297595173202,0,-0.9051744784603274,0,-0.44607674866273134,0,-1.2911180676396554,0,-0.42362540063414633,0,-0.8816854266764824,0,0.9742637270897611,0,-1.8583346530633333,0,,0,-1.9663841605001717,0,,0,,0,1.7356091095327912,0,1.9663841605005856,0,2.062876861705767,0,1.966384160500417,0,1.9663841605002201,0,1.8184804573918276,0,1.9663841604999235,0,-1.9663841605003265,0,1.9663841605003713,0,1.9663841605003305,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,169.02923186849588,1950.0,21.08108108108108,20.34190510862325,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,10950.0,49.43566591422122,2536.8860731762916,10400.0,49.88009592326139,1244.4543650398223,13650.0,78.0,975.4373221015483,14000.0,71.7948717948718,441.5967196835696,14200.0,36.73997412677878,2722.86925905664,5500.0,14.175257731958762,1971.8744971643284,18700.0,86.9767441860465,1663.809908000791,12000.0,38.095238095238095,3465.1614493024435
2021-03-31,13900.0,11450.0,11250.0,10400.0,10150.0,11200.0,38350.0,32700.0,31250.0,29350.0,31150.0,33600.0,58350.0,53150.0,44000.0,50450.0,40200.0,43500.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.294651389216639,1,0.30103986446994796,0,0.4915960401251383,0,-0.2627691364062337,0,,0,,0,-1.5223384971751979,0,-1.9512273354920777,0,-1.2988606797312647,0,-2.3131389118454133,0,1.083869463249571,0,1.544636244582465,0,-1.200768403363094,0,-0.07279342314658119,0,-1.4156913969768112,0,-0.6233649746508336,0,-1.074252805862231,0,0.9468045256378841,0,-1.6937686542966075,0,,0,-1.782186992487031,0,,0,,0,1.5913254103961896,0,1.782186992487365,0,1.859751635822077,0,1.782186992487227,0,1.782186992487073,0,1.6607449557097946,0,1.7821869924868174,0,-1.782186992487157,0,1.7821869924871905,0,1.782186992487158,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,177.52016776041512,2000.0,21.62162162162162,20.341905108623248,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,10550.0,47.629796839729124,2688.574831846185,10400.0,49.88009592326139,1303.7258720395512,13650.0,78.0,861.9316940516272,14100.0,72.3076923076923,418.4250254415349,14500.0,37.51617076326003,2766.8386856230854,5200.0,13.402061855670103,2043.014860989084,18700.0,86.9767441860465,1721.8304770129946,12000.0,38.095238095238095,3505.632031274436
2021-04-01,13900.0,11450.0,11250.0,10400.0,10150.0,11200.0,38350.0,32550.0,31050.0,29150.0,31150.0,33100.0,58350.0,53300.0,44100.0,49950.0,39800.0,42800.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6787679096856554,1,0.30103986446994796,0,0.4915960401251383,0,-0.18257418583508075,0,,0,,0,-1.4230576992084352,0,-1.8859604110664026,0,-1.480356536112082,0,-2.2657969864094736,0,1.0357253053247637,0,0.5778488861532463,0,-1.303814059133015,0,0.16500627963014,0,-1.263809037142829,0,-0.880977064648853,0,-1.6196081066739374,0,0.6347575418089173,0,-1.5559097008219056,0,,0,-1.6304396135192791,0,,0,,0,1.4682128795603462,0,1.6304396135195796,0,1.6949496497537222,0,1.6304396135194597,0,1.6304396135193249,0,1.527806415984255,0,1.6304396135191008,0,-1.6304396135193973,0,1.6304396135194268,0,1.6304396135194006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,184.62969047627223,2000.0,21.62162162162162,20.341905108623248,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,10400.0,46.95259593679458,2807.7516110217734,10200.0,48.92086330935252,1368.665135405138,13650.0,78.0,834.669618260716,13600.0,69.74358974358974,317.1653665390365,14650.0,37.904269081500644,2795.0139908079536,5300.0,13.65979381443299,2089.2916520389676,18300.0,85.11627906976744,1831.2035696256921,11300.0,35.87301587301587,3592.9539389843067
2021-04-02,13900.0,11450.0,11237.5,10400.0,10150.0,11200.0,37925.0,32375.0,30825.0,29012.5,31150.0,33112.5,57925.0,53300.0,44187.5,49937.5,39800.0,43450.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9495762407505235,0,0.30103986446994796,0,-0.10284075911800528,0,-0.18257418583508075,0,,0,,0,-1.5049851800042824,0,-1.8822357718235327,0,-1.630654842540121,0,-2.15367587161591,0,0.9983663284327877,0,0.5899744429438262,0,-1.6922742985250019,0,0.25812962186188587,0,-1.1864647249976965,0,-0.8794217678589998,0,-1.5401721824667687,0,0.9974655442144265,0,-1.4375565780017794,0,,0,-1.5018507101423968,0,,0,,0,1.3609558897806429,0,1.5018507101426517,0,1.5569222208640194,0,1.5018507101425473,0,1.5018507101424365,0,1.4131299079390958,0,1.501850710142233,0,-1.5018507101424965,0,1.5018507101425194,0,1.5018507101424978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,190.51251706144723,1987.5,21.486486486486488,20.257856429701377,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,10225.0,46.16252821670429,2884.170033408079,9975.0,47.84172661870504,1439.0562540425071,13650.0,78.0,805.5738536698263,13612.5,69.8076923076923,260.7900197227913,14650.0,37.904269081500644,2795.479682825125,5387.5,13.885309278350515,2038.3324727914337,18300.0,85.11627906976744,1949.0460875363906,11950.0,37.93650793650794,3616.6531595700967
2021-04-03,13900.0,11450.0,11225.0,10400.0,10150.0,11200.0,37500.0,32200.0,30600.0,28875.0,31150.0,33125.0,57500.0,53300.0,44275.0,49925.0,39800.0,44100.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5066578014027914,0,0.30103986446994796,0,-0.6763850534626652,0,,0,,0,,0,-1.5829223147632674,0,-1.8814947476794242,0,-1.7346407997599183,0,-2.043171399787177,0,1.0031538152386674,0,0.5786358222412209,0,-1.89510728040581,0,0.38034067732206545,0,-1.065778748747054,0,-0.833989468826294,0,-1.452348887850282,0,1.3275660176168005,0,-1.3339321329514617,0,,0,-1.3904435743075207,0,,0,,0,1.2659046495736261,0,1.39044357430774,0,1.438444485484632,0,1.3904435743076478,0,1.3904435743075563,0,1.31233120179452,0,1.390443574307367,0,-1.3904435743076056,0,1.3904435743076238,0,1.3904435743076051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,195.27954223844938,1975.0,21.35135135135135,20.32865736699756,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,10050.0,45.372460496613996,2944.28679184682,9750.0,46.76258992805755,1512.018185820818,13650.0,78.0,758.3052287326991,13625.0,69.87179487179486,269.3168196187208,14650.0,37.904269081500644,2772.412284541905,5475.0,14.110824742268042,2027.1590915070578,18300.0,85.11627906976744,2050.326345391211,12600.0,40.0,3709.068828005384
2021-04-04,13900.0,11450.0,11225.0,10400.0,10150.0,11200.0,37500.0,32200.0,30600.0,28875.0,31150.0,33125.0,57500.0,53300.0,44275.0,49925.0,39800.0,44100.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1984843263787845,0,0.24839912974813871,0,-0.6342903424198892,0,,0,,0,,0,-1.4744724438807038,0,-1.7432019474759781,0,-1.5944663775464614,0,-1.8456407194828324,0,1.0532607341831457,0,0.5288277925449143,0,-1.867911074022591,0,0.5620451497119895,0,-1.0090380861092454,0,-0.7854073367230511,0,-1.3735221283828112,0,1.2671359592896103,0,-1.2417180490993853,0,,0,-1.2921675470683818,0,,0,,0,1.1804515311459165,0,1.2921675470685956,0,1.3347254663795172,0,1.2921675470685083,0,1.2921675470684233,0,1.2223370120461718,0,1.292167547068248,0,-1.292167547068469,0,1.2921675470684872,0,1.2921675470684715,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,197.45264721628934,1975.0,21.35135135135135,20.363965526242172,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,10050.0,45.372460496613996,2992.163615755034,9750.0,46.76258992805755,1573.1724025185486,13650.0,78.0,713.6081488031742,13625.0,69.87179487179486,275.5375058783006,14650.0,37.904269081500644,2725.2142785448286,5475.0,14.110824742268042,2021.9234084494997,18300.0,85.11627906976744,2138.2502156376004,12600.0,40.0,3795.2843042638556
2021-04-05,13900.0,11450.0,11200.0,10400.0,10150.0,11200.0,36650.0,31850.0,30150.0,28600.0,31150.0,33150.0,56650.0,53300.0,44450.0,49900.0,39800.0,45400.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9663841605003598,0,0.1825741858361898,0,-1.6968962569144745,0,,0,,0,,0,-1.7033142542058528,0,-1.8701199685456151,0,-1.8702120478276805,0,-1.8929275475762068,0,1.1113213740503007,0,0.5550960937005169,0,-2.3155411134453825,0,0.7152442396793688,0,-0.7973273774859121,0,-0.7594777374948658,0,-1.3202662626653583,0,1.9433694524195062,0,-1.1585204913095057,0,,0,-1.2041594578791455,0,,0,,0,1.1026699048341542,0,1.2041594578793344,0,1.2424383060123427,0,1.2041594578792574,0,1.2041594578791837,0,1.1409132243540678,0,1.2041594578790165,0,-1.2041594578792225,0,1.2041594578792367,0,1.2041594578792232,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,199.04385110210816,1950.0,21.08108108108108,21.36253165288811,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,9700.0,43.792325056433405,3035.4158991339486,9300.0,44.60431654676259,1648.0005736663456,13650.0,78.0,693.9275470919177,13650.0,70.0,281.118122196197,14650.0,37.904269081500644,2687.1024461665133,5650.0,14.561855670103094,2022.5781216412358,18300.0,85.11627906976744,2218.002291133563,13900.0,44.12698412698413,3830.782968029924
2021-04-06,13900.0,11450.0,11200.0,10400.0,10150.0,11200.0,36650.0,31950.0,30100.0,28400.0,30750.0,33050.0,56650.0,53050.0,44250.0,49850.0,40750.0,44150.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7821869924872185,0,,0,-1.558697885304792,0,,0,,0,,0,-1.5836219040264694,0,-1.6688837928323645,0,-1.745026126091088,0,-1.8712338249630904,0,0.11478079987049689,0,0.19009160129096006,0,-2.1288286500478413,0,0.27446917254058545,0,-0.9156115725963492,0,-0.7562618232872761,0,-0.4147758796228251,0,1.101526626656424,0,-1.0825559142642323,0,,0,-1.1243231582167128,0,,0,,0,1.031093737752409,0,1.1243231582168793,0,1.159183668499653,0,1.124323158216811,0,1.1243231582167468,0,1.066384149422861,0,1.1243231582165862,0,-1.1243231582167799,0,1.1243231582167907,0,1.1243231582167783,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,200.1436265894268,1950.0,21.08108108108108,22.18732293113641,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,9800.0,44.24379232505643,3051.3367775891534,9250.0,44.36450839328538,1712.4805980946421,13250.0,75.71428571428571,707.3776514440013,13550.0,69.48717948717949,291.443161490111,14400.0,37.25743855109961,2668.2397928135983,5450.0,14.04639175257732,2043.381624914529,19250.0,89.53488372093024,2253.4647652616577,12650.0,40.15873015873016,3895.6610847655024
2021-04-07,13900.0,11450.0,11200.0,10400.0,10150.0,11200.0,36650.0,31500.0,29900.0,28300.0,29850.0,33150.0,55000.0,53000.0,44500.0,49300.0,41500.0,43850.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6304396135194061,0,,0,-1.4401031563577462,0,,0,,0,,0,-1.480398636510052,0,-1.8746084191988874,0,-1.7560959350990033,0,-1.7836673802661387,0,-2.39696665264291,0,0.46883486178318023,0,-2.7643262017049754,0,0.18224182851822213,0,-0.6547447087414678,0,-1.032973953375372,0,0.28456761567133065,0,0.8545056045852775,0,-1.0124568487217207,0,,0,-1.0510765456244089,0,,0,,0,0.9645769256918193,0,1.0510765456245796,0,1.0831743612855356,0,1.051076545624509,0,1.0510765456244489,0,0.9974572044510654,0,1.0510765456242954,0,-1.0510765456244808,0,1.0510765456244928,0,1.0510765456244822,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,200.83160441856114,1950.0,21.08108108108108,22.85715889264533,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,9350.0,42.21218961625282,3066.4875322493276,9050.0,43.4052757793765,1774.7148467729492,12350.0,70.57142857142857,783.7746372474148,13650.0,70.0,297.14306560446965,14350.0,37.128072445019406,2660.539251579524,5700.0,14.690721649484537,2063.779833381101,20000.0,93.02325581395348,2267.248066071149,12350.0,39.20634920634921,3957.0989605907066
2021-04-08,13900.0,11450.0,11200.0,10400.0,10150.0,11200.0,36650.0,31600.0,29900.0,28150.0,29850.0,32800.0,58350.0,52750.0,44050.0,48700.0,41800.0,41650.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5018507101425316,0,,0,-1.3363062095623122,0,,0,,0,,0,-1.39224968854982,0,-1.6814138752269256,0,-1.611641392992955,0,-1.7454667364940402,0,-2.158202499591084,0,-0.7510693666583325,0,-0.6392425543233053,0,-0.37679920986457827,0,-1.002943186000962,0,-1.3178471532027995,0,0.544644640591607,0,-0.7252089076727126,0,-0.9471465286327292,0,,0,-0.9831920802501066,0,,0,,0,0.9021997971089086,0,0.983192080250261,0,1.0130404603986125,0,0.9831920802501966,0,0.9831920802501435,0,0.9331087038605974,0,0.9831920802499932,0,-0.9831920802501709,0,0.9831920802501802,0,0.9831920802501706,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,200.60254063781176,1950.0,21.08108108108108,23.385358667336234,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,9450.0,42.66365688487584,3053.2389685764315,9050.0,43.4052757793765,1813.0396541047676,12350.0,70.57142857142857,841.5269600678596,13300.0,68.2051282051282,320.87037030593893,14100.0,36.481241914618366,2671.9462373712213,5250.0,13.530927835051546,2100.2275778666094,20300.0,94.41860465116278,2274.4135280444584,10150.0,32.22222222222222,4099.341480617667
2021-04-09,13900.0,11450.0,11200.0,10400.0,10150.0,11200.0,36650.0,31350.0,29900.0,28100.0,30000.0,33300.0,58350.0,52150.0,43000.0,48550.0,41850.0,40500.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3904435743076657,0,,0,-1.2439713837713087,0,,0,,0,,0,-1.31713268144967,0,-1.7340623744226873,0,-1.4914673169304582,0,-1.6414924478711703,0,-1.6230653692779802,0,0.9156707263131199,0,-0.588561046626877,0,-1.5922065916381263,0,-1.7918130413490463,0,-1.3033476369397277,0,0.5623345332578551,0,-1.5969842138012078,0,-0.8857546512034542,0,,0,-0.9196919774213668,0,,0,,0,0.8432044417345791,0,0.9196919774215065,0,0.9477035572057655,0,0.9196919774214479,0,0.919691977421401,0,0.872506448616346,0,0.9196919774212525,0,-0.9196919774214244,0,0.9196919774214308,0,0.9196919774214223,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,199.45327571990987,1950.0,21.08108108108108,23.78136162879449,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,9200.0,41.534988713318285,3049.773561093727,9050.0,43.4052757793765,1833.1127740891316,12500.0,71.42857142857143,864.8206466995543,13800.0,70.76923076923077,320.453667728987,13500.0,34.92884864165588,2690.8344056910114,4200.0,10.824742268041238,2189.049711050924,20350.0,94.65116279069767,2270.447320349599,9000.0,28.57142857142857,4272.359707616432
2021-04-10,13900.0,11450.0,11200.0,10400.0,10150.0,11200.0,37766.666666666664,31616.666666666668,29833.333333333332,27883.333333333332,29833.333333333332,33700.0,56683.333333333336,52033.333333333336,41583.333333333336,48050.0,42166.666666666664,41850.0,9250.0,9250.0,8100.0,9300.0,10300.0,22150.0,20850.0,19350.0,17500.0,19500.0,38650.0,38800.0,31900.0,21500.0,31500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2921675470684812,0,,0,-1.1606941936072344,0,,0,,0,,0,-0.7823617085791147,0,-1.4233799631510589,0,-1.4426248801174575,0,-1.6627206610864365,0,-1.8353305810896465,0,2.054795388667673,0,-1.5481063666728676,0,-1.6896917317324471,0,-2.5866122078415006,0,-1.4812387980931399,0,0.8453238252553631,0,-0.6830529272407009,0,-0.8275584303485021,0,,0,-0.859776532753951,0,,0,,0,0.7869479625627901,0,0.8597765327540917,0,0.8862922992846287,0,0.8597765327540294,0,0.8597765327539832,0,0.8149550554877107,0,0.8597765327538385,0,-0.8597765327540077,0,0.8597765327540158,0,0.8597765327540078,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200.0,23.783783783783786,197.3677354293397,1950.0,21.08108108108108,24.05169838914204,850.0,9.13978494623656,0.0,900.0,8.737864077669903,0.0,9466.666666666668,42.73890142964636,3027.412817647209,8983.333333333332,43.0855315747402,1834.4323812989478,12333.333333333332,70.47619047619047,885.8717953537647,14200.0,72.82051282051282,322.77226100039144,13383.333333333336,34.62699439413541,2688.028958310367,2783.3333333333358,7.17353951890035,2351.4512320504105,20666.666666666664,96.12403100775194,2258.2182111444044,10350.0,32.857142857142854,4351.271448483857
